Units,scenario,region,sector,subsector,technology,input,Year,value
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1975,7.93956e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1990,0.000150291
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2005,0.00015109
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2010,0.000148891
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2015,0.000113494
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2020,9.87249e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2025,0.000106196
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2030,9.80509e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2035,9.76981e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2040,9.30745e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2045,8.24009e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2050,6.94046e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,BEV,elect_td_trn,2020,1.50818e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,BEV,elect_td_trn,2025,4.799812e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,BEV,elect_td_trn,2030,7.842295e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,BEV,elect_td_trn,2035,0.00010903599999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,BEV,elect_td_trn,2040,0.00013369100000000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,BEV,elect_td_trn,2045,0.00015358530000000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,BEV,elect_td_trn,2050,0.0001658066
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,FCEV,H2 retail dispensing,2025,6.61353e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,3.086108e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,7.91194e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,0.0001245686
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,0.0001536865
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,0.00016431170000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2020,0.000114158
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,0.0005798583
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,0.0008771480999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,0.000903404
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,0.0006987
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,0.000473683
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,0.0002711988
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.00108112
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,1990,0.00204592
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,2005,0.00205691
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,2010,0.00202674
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,2015,0.00154508
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,2020,0.001850272
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,2025,0.001570157
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,2030,0.000612337
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,Liquids,refined liquids enduse,2035,0.000149703
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2005,9.52912e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2010,0.00012819
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2015,3.24976e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2020,3.86077e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2025,4.0869000000000005e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2030,3.1225060000000004e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2035,2.40211e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2040,1.739531e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2045,1.081918e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road,Bus,NG,delivered gas,2050,4.704260000000001e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2025,1.18673e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2030,1.58952e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2035,1.84494e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2040,2.2188e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2045,2.70175e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,BEV,elect_td_trn,2050,3.24106e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1975,4.99964e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,1990,8.41929e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2005,0.00010239
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2010,9.95923e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2015,0.000100792
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2020,7.01509e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2025,4.15796e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2030,2.64033e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2035,2.83849e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2040,2.79052e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2045,2.43632e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV,2W and 3W,Liquids,refined liquids enduse,2050,1.94113e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2020,3.03403e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2025,0.00039276390999999996
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2030,0.0008615062199999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2035,0.0013972786999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2040,0.0019902948389999998
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2045,0.0027041291
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,BEV,elect_td_trn,2050,0.0032476577999999996
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2020,1.47428e-07
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2025,3.5411776e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2030,0.00015546525350000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2035,0.0002848548236
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2040,0.000430283505
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2045,0.0007079560299999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,FCEV,H2 retail dispensing,2050,0.0012173122
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,1975,9.39854e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,1990,1.57972e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2005,1.91965e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2010,1.86967e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2015,1.88967e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2020,7.5417e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2025,0.00122954465
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2030,0.00151066444
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2035,0.0016858536
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2040,0.0015402771
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2045,0.0011935980000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Hybrid Liquids,refined liquids enduse,2050,0.0007021999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1975,0.00724317
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,1990,0.0122039
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2005,0.0148458
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2010,0.014441
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2015,0.0146102
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2020,0.011016902
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2025,0.007640233
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2030,0.0042579539999999996
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2035,0.002725761
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2040,0.002244936
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2045,0.001505586
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Car,Liquids,refined liquids enduse,2050,0.0006762854
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2020,3.12597e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2025,0.00020824592
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2030,0.00048356294000000003
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2035,0.00079837867
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2040,0.001185290778
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2045,0.0017192321999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,elect_td_trn,2050,0.0022045136999999998
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2020,1.64118e-07
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2025,2.1340165e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2030,0.00010127225300000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2035,0.0001884918448
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2040,0.000301583406
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2045,0.00053536883
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,H2 retail dispensing,2050,0.0009706675000000001
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2020,5.98083e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2025,0.0012461527000000002
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2030,0.0016108801
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2035,0.0018191381
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2040,0.0016872481
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2045,0.0013310169999999999
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Hybrid Liquids,refined liquids enduse,2050,0.0007592254
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1975,0.00693992
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,1990,0.011693
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2005,0.0142243
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2010,0.0138364
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2015,0.0139985
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2020,0.010780019
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2025,0.007666621
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2030,0.004537502
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2035,0.003288429
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2040,0.002762791
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2045,0.001833845
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_pass_road_LDV_4W,Large Car and Truck,Liquids,refined liquids enduse,2050,0.0006412481
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,1975,0.00188193
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,1990,0.00119608
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2005,0.000136689
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AK,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2010,0.000379168
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2035,1.14265e-09
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2040,2.24615e-08
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2045,9.11811e-07
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2050,5.97668e-05
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2035,9.10635e-10
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2040,1.95167e-08
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2045,1.20487e-06
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2050,0.000149705
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,1975,0.00206581
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,1990,0.00224521
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2005,0.00296301
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2010,0.00248633
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2015,0.00372057
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2020,0.00345051
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2025,0.00342391
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2030,0.00342288
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2035,0.00323054
EJ,"T_03b_NZnoCCS_climate,date=2023-19-2T09:39:15-08:00",AL,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2040,0.00312657
